PartitionKey,RowKey,OrderNumber,OrderNumber@type,Code,Code@type,ValidityFlag,ValidityFlag@type,ShortDescription,ShortDescription@type,LongDescription,LongDescription@type
ICD10,8a480636-0ebf-4739-b27f-e17515253904,24378,,M9510,,true,,"Cauliflower ear, unspecified ear",,"Cauliflower ear, unspecified ear",
ICD10,8a4832cd-bf94-4ea5-9981-f1178890c08f,14879,,L02229,,true,,"Furuncle of trunk, unspecified",,"Furuncle of trunk, unspecified",
ICD10,8a496ec2-a895-4d9f-8068-2d43a6bb0a79,16152,,M02221,,true,,"Postimmunization arthropathy, right elbow",,"Postimmunization arthropathy, right elbow",
ICD10,8a4a02a0-f302-4460-a2b6-cbc0eb8e6873,10215,,H50679,,true,,"Superior rectus muscle entrapment, unspecified eye",,"Superior rectus muscle entrapment, unspecified eye",
ICD10,8a4a3cdc-511b-40e5-9bec-5fe65851dacb,49489,,S59049D,,true,,"Sltr-haris Type IV physl fx low end ulna, unsp arm, 7thD",,"Salter-Harris Type IV physeal fracture of lower end of ulna, unspecified arm, subsequent encounter for fracture with routine healing",
ICD10,8a4ab7af-143e-4a46-a822-24461fdaea9f,90850,,V9609XS,,true,,"Other balloon accident injuring occupant, sequela",,"Other balloon accident injuring occupant, sequela",
ICD10,8a4ae14f-e177-4088-88c1-5ee5eac56585,77543,,T441X1S,,true,,"Poisoning by oth parasympath, accidental, sequela",,"Poisoning by other parasympathomimetics [cholinergics], accidental (unintentional), sequela",
ICD10,8a4b1285-e8c3-442f-a522-b9293f213f2b,39479,,S32692S,,true,,"Other specified fracture of left ischium, sequela",,"Other specified fracture of left ischium, sequela",
ICD10,8a4c21e0-d042-45c0-a8aa-3b6e2c46601c,96092,,Z22358,,true,,Carrier of other Enterobacterales,,Carrier of other Enterobacterales,
ICD10,8a4def18-4259-40a9-88b4-89dfcdbc4d10,42670,,S42422P,,true,,"Displ commnt suprcndl fx w/o intrcndl fx l humer, 7thP",,"Displaced comminuted supracondylar fracture without intercondylar fracture of left humerus, subsequent encounter for fracture with malunion",
ICD10,8a4df7f4-4368-4f0b-a786-5d159a99acb9,28345,,O905,,true,,Postpartum thyroiditis,,Postpartum thyroiditis,
ICD10,8a4e0b40-9be5-417b-8707-c522167cf78c,05944,,F4022,,false,,Natural environment type phobia,,Natural environment type phobia,
ICD10,8a4f58c7-6fce-4eb0-a7d1-c207633f091a,07095,,G9519,,true,,Other vascular myelopathies,,Other vascular myelopathies,
ICD10,8a4f616a-8df3-40df-85b2-999173d7f6dd,93553,,X999XXD,,true,,"Assault by unspecified sharp object, subsequent encounter",,"Assault by unspecified sharp object, subsequent encounter",
ICD10,8a50b6b1-970a-473b-bbcc-d6be882701a7,47824,,S52613Q,,true,,"Disp fx of unsp ulna styloid pro, 7thQ",,"Displaced fracture of unspecified ulna styloid process, subsequent encounter for open fracture type I or II with malunion",
ICD10,8a50da9a-c38f-4578-968a-d6a9b68d0536,37926,,S31101A,,true,,"Unsp opn wnd abd wall, l upr q w/o penet perit cav, init",,"Unspecified open wound of abdominal wall, left upper quadrant without penetration into peritoneal cavity, initial encounter",
ICD10,8a5111e2-4812-46f7-8254-cf047a2fd1f3,33278,,S06361S,,true,,"Traum hemor cereb, w LOC of 30 minutes or less, sequela",,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, sequela",
ICD10,8a516386-992c-432e-933e-c9cb82326a5e,24908,,N3945,,true,,Continuous leakage,,Continuous leakage,
ICD10,8a5234ec-6cb1-4964-b4d8-0ebfc51bbf3c,58496,,S72345C,,true,,"Nondisp spiral fx shaft of l femr, 7thC",,"Nondisplaced spiral fracture of shaft of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,8a524f25-5c28-4641-8be3-7b35a185b669,95780,,Z0070,,true,,Encntr for exam for delay growth in chldhd w/o abn findings,,Encounter for examination for period of delayed growth in childhood without abnormal findings,
ICD10,8a5370e3-26e6-4068-9846-2fbbec3d25a5,84858,,T85633S,,true,,"Leakage of insulin pump, sequela",,"Leakage of insulin pump, sequela",
ICD10,8a5374a6-0954-49ac-8051-68b7fd82db06,37190,,S25899A,,true,,"Inj oth blood vessels of thorax, unsp side, init encntr",,"Other specified injury of other blood vessels of thorax, unspecified side, initial encounter",
ICD10,8a550953-7acb-44fc-9c82-9aa0e5fa8487,62156,,S82146A,,true,,"Nondisplaced bicondylar fracture of unsp tibia, init",,"Nondisplaced bicondylar fracture of unspecified tibia, initial encounter for closed fracture",
ICD10,8a564ef0-3b1f-4c98-895b-d8dd20b5b016,75601,,T375X5S,,true,,"Adverse effect of antiviral drugs, sequela",,"Adverse effect of antiviral drugs, sequela",
ICD10,8a567092-a923-4431-90fc-4c601b3f86d7,48844,,S56196A,,true,,"Inj flexor musc/fasc/tend l rng fngr at forearm level, init",,"Other injury of flexor muscle, fascia and tendon of left ring finger at forearm level, initial encounter",
ICD10,8a569baa-8433-42b9-91b1-465236ffe191,01166,,B741,,true,,Filariasis due to Brugia malayi,,Filariasis due to Brugia malayi,
ICD10,8a569fe0-01e4-4b99-9403-2c2da9c407eb,28354,,O91011,,true,,"Infection of nipple associated w pregnancy, first trimester",,"Infection of nipple associated with pregnancy, first trimester",
ICD10,8a576ca5-1e6a-48e8-82f5-b7eafa4decd4,96298,,Z3763,,true,,"Quintuplets, some liveborn",,"Quintuplets, some liveborn",
ICD10,8a579a43-7fb6-4d71-89c0-d28368b340ee,50553,,S60942S,,true,,"Unsp superficial injury of right middle finger, sequela",,"Unspecified superficial injury of right middle finger, sequela",
ICD10,8a57d3d4-4576-48ce-a4e8-f6ce031371c4,23538,,M87238,,true,,Osteonecrosis due to previous trauma of left carpus,,Osteonecrosis due to previous trauma of left carpus,
ICD10,8a593cdd-0dc9-40ef-8aad-0c6d577edc25,41027,,S3984,,false,,Other specified injuries of external genitals,,Other specified injuries of external genitals,
ICD10,8a59cd33-b2ba-4a67-9295-48ccc1c29712,05672,,F16959,,true,,"Hallucinogen use, unsp w psychotic disorder, unsp",,"Hallucinogen use, unspecified with hallucinogen-induced psychotic disorder, unspecified",
ICD10,8a5ac22b-f0f9-4364-9e51-05087f08f1c3,30642,,R402144,,true,,"Coma scale, eyes open, spontaneous, 24+hrs",,"Coma scale, eyes open, spontaneous, 24 hours or more after hospital admission",
ICD10,8a5b080e-b083-4ed4-9dce-a5d9d37e301c,42454,,S42346K,,true,,"Nondisp spiral fx shaft of humer, unsp arm, 7thK",,"Nondisplaced spiral fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with nonunion",
ICD10,8a5b1a3e-2a0d-4736-b6bf-9cddfa92ee38,81681,,T63623,,false,,"Toxic effect of contact with other jellyfish, assault",,"Toxic effect of contact with other jellyfish, assault",
ICD10,8a5c69f5-d853-425c-8597-f948e9230704,48119,,S531,,false,,Subluxation and dislocation of ulnohumeral joint,,Subluxation and dislocation of ulnohumeral joint,
ICD10,8a5cc4ed-bcf4-4968-9dcf-8388a66d1a15,08383,,H18223,,true,,"Idiopathic corneal edema, bilateral",,"Idiopathic corneal edema, bilateral",
ICD10,8a5d9545-84ef-40e0-8763-2dc2bdaabe09,75824,,T386X3,,false,,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, assault",,"Poisoning by antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified, assault",
ICD10,8a5e5c09-7930-44c3-9c13-e427827177b3,43620,,S4452,,false,,"Injury of cutaneous sensory nerve at shldr/up arm, left arm",,"Injury of cutaneous sensory nerve at shoulder and upper arm level, left arm",
ICD10,8a5ec908-de19-42d2-b066-b903d6745c3b,48887,,S56221,,false,,"Laceration of flexor musc/fasc/tend at forarm lv, right arm",,"Laceration of other flexor muscle, fascia and tendon at forearm level, right arm",
ICD10,8a5f04bc-d40c-499c-8656-4219b53011a5,09680,,H4060X4,,true,,"Glaucoma secondary to drugs, unsp eye, indeterminate stage",,"Glaucoma secondary to drugs, unspecified eye, indeterminate stage",
ICD10,8a5f1447-471d-47e4-a9fe-3bfa0d02661c,20435,,M63859,,true,,"Disorders of muscle in diseases classd elswhr, unsp thigh",,"Disorders of muscle in diseases classified elsewhere, unspecified thigh",
ICD10,8a5fdeb8-cb10-4407-bbb9-28ba8718cbc7,04410,,E1300,,true,,Oth diab w hyprosm w/o nonket hyprgly-hypros coma (NKHHC),,Other specified diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),
ICD10,8a60879b-1412-4394-8109-1bfc086ffbc0,86971,,V29601S,,true,,"Unsp electc bike rider inj clsn with unsp mv in traf, sqla",,"Unspecified electric (assisted) bicycle rider injured in collision with unspecified motor vehicles in traffic accident, sequela",
ICD10,8a60acf4-cc4d-4dba-b44a-983309963179,10598,,H59819,,true,,"Chorioretinal scars after surgery for detachment, unsp eye",,"Chorioretinal scars after surgery for detachment, unspecified eye",
ICD10,8a614fbe-c193-4fba-9532-3f7d1b972327,32338,,S02610A,,true,,"Fx condylar process of mandible, unspecified side, init",,"Fracture of condylar process of mandible, unspecified side, initial encounter for closed fracture",
ICD10,8a64106b-c46e-4074-ab3b-ab85fcb5eb48,46928,,S52354F,,true,,"Nondisp commnt fx shaft of rad, r arm, 7thF",,"Nondisplaced comminuted fracture of shaft of radius, right arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",
ICD10,8a657b63-673d-4ecb-9c29-8136bccf3793,57240,,S72034D,,true,,"Nondisp midcervical fx r femr, subs for clos fx w routn heal",,"Nondisplaced midcervical fracture of right femur, subsequent encounter for closed fracture with routine healing",
ICD10,8a662de4-a819-4533-9425-0da0aa8dab74,45182,,S52032R,,true,,"Disp fx of olecran pro w intartic extn l ulna, 7thR",,"Displaced fracture of olecranon process with intraarticular extension of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",
ICD10,8a66f53d-c0b4-48bd-972c-906bca2ca48c,61832,,S82115C,,true,,"Nondisp fx of left tibial spine, init for opn fx type 3A/B/C",,"Nondisplaced fracture of left tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,8a688650-520b-4d4f-bf49-aa0fb3520b21,71001,,T17818,,false,,Gastric contents in oth prt resp tract causing oth injury,,Gastric contents in other parts of respiratory tract causing other injury,
ICD10,8a688df4-c87e-46b5-9224-3e83e0f9d8f1,04585,,E2609,,true,,Other primary hyperaldosteronism,,Other primary hyperaldosteronism,
ICD10,8a68b97e-5542-4a32-a8c4-8de02439b89f,06704,,G47429,,true,,Narcolepsy in conditions classified elsewhere w/o cataplexy,,Narcolepsy in conditions classified elsewhere without cataplexy,
ICD10,8a693ff8-cc17-4b52-9b7f-482dbf811323,29189,,P925,,true,,Neonatal difficulty in feeding at breast,,Neonatal difficulty in feeding at breast,
ICD10,8a6a2836-904e-4b12-aed8-d7e837bcc9a5,63522,,S82454N,,true,,"Nondisp commnt fx shaft of r fibula, 7thN",,"Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,8a6afbe8-c044-496c-8209-6f35fe0db95a,24014,,M9055,,false,,"Osteonecrosis in diseases classified elsewhere, thigh",,"Osteonecrosis in diseases classified elsewhere, thigh",
ICD10,8a6b442a-ca11-4493-bb0e-9a27ec04f801,94688,,Y37010,,false,,"Milt op involving explosion of depth-charge, milt",,"Military operations involving explosion of depth-charge, military personnel",
ICD10,8a6bac60-9555-4170-9c49-11504dce0a4b,44953,,S51849,,false,,Puncture wound with foreign body of unspecified forearm,,Puncture wound with foreign body of unspecified forearm,
ICD10,8a6bb16e-9024-4f1e-8743-3ecfb33283f5,64398,,S82875A,,true,,"Nondisplaced pilon fracture of left tibia, init for clos fx",,"Nondisplaced pilon fracture of left tibia, initial encounter for closed fracture",
ICD10,8a6c0647-cb64-403d-808e-13fcf33cf2ae,41970,,S42214,,false,,Unspecified nondisp fx of surgical neck of right humerus,,Unspecified nondisplaced fracture of surgical neck of right humerus,
ICD10,8a6ca664-5089-40ab-971d-e4d39f8036b8,80569,,T5791XS,,true,,"Toxic effect of unsp inorganic substance, acc, sequela",,"Toxic effect of unspecified inorganic substance, accidental (unintentional), sequela",
ICD10,8a6da098-74b3-4cbb-ba18-0c4ee9a79c02,07017,,G8928,,true,,Other chronic postprocedural pain,,Other chronic postprocedural pain,
ICD10,8a700b08-cad3-44d3-b297-4d6be7013f02,93752,,Y248XXD,,true,,"Other firearm discharge, undetermined intent, subs encntr",,"Other firearm discharge, undetermined intent, subsequent encounter",
ICD10,8a70129c-5018-4dcb-836f-20a4914dfb9c,76237,,T400X3A,,true,,"Poisoning by opium, assault, initial encounter",,"Poisoning by opium, assault, initial encounter",
ICD10,8a707d44-2932-48c0-ad22-101703038eb0,34580,,S1253,,false,,Unsp traumatic spondylolisthesis of sixth cervical vertebra,,Unspecified traumatic spondylolisthesis of sixth cervical vertebra,
ICD10,8a715263-766f-471b-a836-9ef6e99ea58f,89248,,V80731,,false,,Occupant of anml-drn vehicle injured in clsn w streetcar,,Occupant of animal-drawn vehicle injured in collision with streetcar,
ICD10,8a719d7d-0205-4010-a77d-d5ef29b28842,23552,,M8726,,false,,"Osteonecrosis due to previous trauma, tibia and fibula",,"Osteonecrosis due to previous trauma, tibia and fibula",
ICD10,8a71a7d4-3645-4023-b217-c65b1da391ae,85201,,V0003,,false,,Ped on foot injured in collision with stnd micr-mob conv,,Pedestrian on foot injured in collision with standing micro-mobility pedestrian conveyance,
ICD10,8a7239c9-3c7f-4f36-8e0a-dfd616899068,08386,,H18231,,true,,"Secondary corneal edema, right eye",,"Secondary corneal edema, right eye",
ICD10,8a72e65e-8126-445c-a5d4-4397773e7774,87814,,V474XXS,,true,,"Prsn brd/alit a car inj in clsn w statnry object, sequela",,"Person boarding or alighting a car injured in collision with fixed or stationary object, sequela",
ICD10,8a732cd5-a292-434f-be8c-1834a49afa87,32331,,S02609B,,true,,"Fracture of mandible, unsp, init encntr for open fracture",,"Fracture of mandible, unspecified, initial encounter for open fracture",
ICD10,8a74f78d-542d-4578-9e98-eacc9d532f40,41793,,S42136K,,true,,"Nondisp fx of coracoid pro, unsp shldr, 7thK",,"Nondisplaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with nonunion",
ICD10,8a75680c-93c1-48ca-aa6b-9b920e805ae5,12000,,I6349,,true,,Cerebral infarction due to embolism of other cerebral artery,,Cerebral infarction due to embolism of other cerebral artery,
ICD10,8a767ce9-66c2-4dd4-87ba-dbbabc65bc43,62914,,S82266Q,,true,,"Nondisp seg fx shaft of unsp tibia, 7thQ",,"Nondisplaced segmental fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with malunion",
ICD10,8a76c65f-89af-45e8-9aaa-799b194c37f6,08268,,H16329,,true,,"Diffuse interstitial keratitis, unspecified eye",,"Diffuse interstitial keratitis, unspecified eye",
ICD10,8a7713a3-b19d-47ef-9595-dcfb6f472a81,54436,,S63407S,,true,,"Traum rupt of unsp ligmt of l little fngr at MCP/IP jt, sqla",,"Traumatic rupture of unspecified ligament of left little finger at metacarpophalangeal and interphalangeal joint, sequela",
ICD10,8a774cd0-3e41-4d2e-97f2-4715ffbde426,40437,,S36531S,,true,,"Laceration of transverse colon, sequela",,"Laceration of transverse colon, sequela",
ICD10,8a779177-a122-42e2-8bfe-6635d443c504,35951,,S21209S,,true,,"Unsp opn wnd unsp bk wl of thorax w/o penet thor cav, sqla",,"Unspecified open wound of unspecified back wall of thorax without penetration into thoracic cavity, sequela",
ICD10,8a78c177-a0cf-4ac5-8ba7-d28784ba00e2,75956,,T38904,,false,,"Poisoning by unspecified hormone antagonists, undetermined",,"Poisoning by unspecified hormone antagonists, undetermined",
ICD10,8a78e2ae-0c77-4083-82e3-4d39c6e7e012,69630,,S95202D,,true,,"Unspecified injury of dorsal vein of left foot, subs encntr",,"Unspecified injury of dorsal vein of left foot, subsequent encounter",
ICD10,8a7923c6-249c-4053-8a59-e91d5375a484,59927,,S75091S,,true,,"Other specified injury of femoral artery, right leg, sequela",,"Other specified injury of femoral artery, right leg, sequela",
ICD10,8a79ebdb-689b-4a12-80d0-95bb4c68b900,18886,,M25529,,true,,Pain in unspecified elbow,,Pain in unspecified elbow,
ICD10,8a7a7197-cb86-4a05-9f96-6548f5d6f3ef,86750,,V2719XD,,true,,"Other mtrcy pasngr inj clsn with statnry obj nontraf, subs",,"Other motorcycle passenger injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",
ICD10,8a7af97c-500b-468c-8317-8e4c2afd0612,51898,,S62172B,,true,,"Disp fx of trapezium, left wrist, init for opn fx",,"Displaced fracture of trapezium [larger multangular], left wrist, initial encounter for open fracture",
ICD10,8a7b4ce2-9217-4dc7-813f-69037e991c68,77420,,T43653A,,true,,"Poisoning by methamphetamines, assault, initial encounter",,"Poisoning by methamphetamines, assault, initial encounter",
ICD10,8a7bf7e2-9107-48e0-9c12-8739a4095f30,04885,,E7403,,true,,Cori disease,,Cori disease,
ICD10,8a7c4ca8-0522-489a-8b51-b312b9daf888,88599,,V667XXS,,true,,"Person outsd hv veh inj in clsn w nonmtr veh in traf, sqla",,"Person on outside of heavy transport vehicle injured in collision with other nonmotor vehicle in traffic accident, sequela",
ICD10,8a7da871-da0a-4c1b-a48e-185ff53f6f41,05401,,F12222,,true,,Cannabis dependence w intoxication w perceptual disturbance,,Cannabis dependence with intoxication with perceptual disturbance,
ICD10,8a7e2510-1d9c-4256-84f8-c1de1721305f,96020,,Z1732,,true,,Human epidermal growth factor receptor 2 negative status,,Human epidermal growth factor receptor 2 negative status,
ICD10,8a7e6149-294e-4a25-830f-66b161c98c0f,47001,,S52362K,,true,,"Displ seg fx shaft of rad, l arm, 7thK",,"Displaced segmental fracture of shaft of radius, left arm, subsequent encounter for closed fracture with nonunion",
ICD10,8a7f24dd-dfbf-4637-9f07-7fd6c824e2ca,26360,,O3021,,false,,Quadruplet pregnancy with two or more monochorionic fetuses,,Quadruplet pregnancy with two or more monochorionic fetuses,
ICD10,8a7f949e-67e9-457c-a416-1b63600800c0,08117,,H1581,,false,,Equatorial staphyloma,,Equatorial staphyloma,
ICD10,8a7faff4-7d0d-453d-abad-33fea2b6b513,61468,,S82032A,,true,,"Displaced transverse fracture of left patella, init",,"Displaced transverse fracture of left patella, initial encounter for closed fracture",
